,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,explicit,id,name,artists,available_markets,collab
1967-03-10,0.805,0.5579999999999999,0,5,1,0.041,0.16399999999999998,2.2e-05,0.0546,0.965,6,2,0.73,0,7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,1.0,1
1967-03-12,0.201,0.777,1,5,1,0.0705,0.304,0.78,0.0981,0.235,7,7,0.62,0,5by3w3NXvwDpV9FBSOR35u,Heroin,The Velvet Underground,1.0,1
1967-03-12,0.201,0.777,1,5,1,0.0705,0.304,0.78,0.0981,0.235,7,7,0.62,0,5by3w3NXvwDpV9FBSOR35u,Heroin,Nico,1.0,1
1967-03-12,0.55,0.145,0,4,1,0.0332,0.913,0.0,0.118,0.138,5,3,0.58,0,3PG7BAJG9WkmNOJOlc4uAo,Femme Fatale,The Velvet Underground,1.0,1
1967-03-12,0.55,0.145,0,4,1,0.0332,0.913,0.0,0.118,0.138,5,3,0.58,0,3PG7BAJG9WkmNOJOlc4uAo,Femme Fatale,Nico,1.0,1
1967-03-12,0.679,0.645,7,5,1,0.0442,0.032,0.868,0.152,0.826,6,5,0.62,0,3fElupNRLRJ0tbUDahPrAb,I'm Waiting For The Man,The Velvet Underground,1.0,1
1967-03-12,0.679,0.645,7,5,1,0.0442,0.032,0.868,0.152,0.826,6,5,0.62,0,3fElupNRLRJ0tbUDahPrAb,I'm Waiting For The Man,Nico,1.0,1
1967-03-12,0.225,0.618,8,5,0,0.0331,0.00137,0.616,0.079,0.5670000000000001,7,5,0.59,0,29engDqjmMr3VLqMm0c0WE,Venus In Furs,The Velvet Underground,1.0,1
1967-03-12,0.225,0.618,8,5,0,0.0331,0.00137,0.616,0.079,0.5670000000000001,7,5,0.59,0,29engDqjmMr3VLqMm0c0WE,Venus In Furs,Nico,1.0,1
1967-03-12,0.506,0.442,5,5,0,0.0276,0.0869,0.00239,0.0846,0.532,5,3,0.67,0,11607FzqoipskTsXrwEHnJ,Sunday Morning,The Velvet Underground,1.0,1
1967-03-12,0.506,0.442,5,5,0,0.0276,0.0869,0.00239,0.0846,0.532,5,3,0.67,0,11607FzqoipskTsXrwEHnJ,Sunday Morning,Nico,1.0,1
1967-05-12,0.277,0.479,5,5,0,0.0495,0.585,0.0224,0.16,0.483,3,4,0.57,0,3XxBSvDZKH5YvZZjTpn6eR,Red House,Jimi Hendrix,1.0,1
1967-05-12,0.507,0.847,1,5,0,0.0411,0.0751,0.237,0.3720000000000001,0.5660000000000001,5,3,0.62,0,23MrkN7g6Q5U7GLIxNHN1B,Foxey Lady,Jimi Hendrix,1.0,1
1967-05-12,0.499,0.495,5,5,1,0.0501,0.348,0.0286,0.2,0.339,4,3,0.64,0,5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,Jimi Hendrix,1.0,1
1967-05-12,0.34600000000000003,0.768,9,5,1,0.0377,0.00603,0.38,0.0244,0.532,8,4,0.71,0,0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,1.0,1
1967-05-12,0.5329999999999999,0.905,2,5,1,0.0754,0.008759999999999999,0.578,0.0698,0.486,5,3,0.72,0,0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,1.0,1
1967-07-10,0.448,0.542,4,5,0,0.0672,0.183,0.7859999999999999,0.106,0.319,7,4,0.42,0,2L5Bx3LhFMr078xAVfATny,White Summer - 2003 Remaster,The Yardbirds,1.0,1
1967-08-01,0.741,0.615,0,5,1,0.0358,0.519,0.000344,0.407,0.799,6,3,0.64,0,5fcxVCOtfesNzI2n4Y4kiJ,Jackson,Johnny Cash,1.0,1
1967-08-01,0.741,0.615,0,5,1,0.0358,0.519,0.000344,0.407,0.799,6,3,0.64,0,5fcxVCOtfesNzI2n4Y4kiJ,Jackson,June Carter Cash,1.0,1
1967-08-29,0.6629999999999999,0.6,7,5,1,0.032,0.43,0.0,0.184,0.8,6,3,0.81,0,7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye,1.0,1
1967-08-29,0.6629999999999999,0.6,7,5,1,0.032,0.43,0.0,0.184,0.8,6,3,0.81,0,7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Tammi Terrell,1.0,1
1967-09,0.491,0.583,7,5,1,0.0376,0.182,0.0,0.407,0.907,8,3,0.8,0,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,1.0,1
1967-09-15,0.512,0.69,1,5,0,0.0249,0.162,0.0,0.16699999999999998,0.417,5,3,0.67,0,5nrmGFJ87crVoJF5xdRqwn,Waterloo Sunset - Mono Mix,The Kinks,1.0,1
1967-09-18,0.396,0.473,10,5,0,0.0345,0.326,0.000124,0.109,0.385,7,4,0.72,0,5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations - Remastered,The Beach Boys,1.0,1
1967-09-25,0.6990000000000001,0.467,4,5,0,0.0375,0.685,0.0,0.315,0.764,6,2,0.7,0,1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,1.0,1
1967-09-25,0.684,0.698,9,5,1,0.041,0.332,5.16e-06,0.122,0.8390000000000001,7,3,0.63,0,67HxeUADW4H3ERfaPW59ma,Love Me Two Times,The Doors,1.0,1
1967-12-01,0.515,0.534,6,5,1,0.0768,0.181,0.00278,0.0547,0.426,4,2,0.7,0,1Eolhana7nKHYpcYpdVcT5,Little Wing,Jimi Hendrix,1.0,1
1967-12-01,0.461,0.7140000000000001,11,5,0,0.313,0.504,0.0171,0.684,0.454,5,3,0.62,0,3qebSLgUwaEqbwCM5sj5Kh,Castles Made of Sand,Jimi Hendrix,1.0,1
1967-12-15,0.34600000000000003,0.797,4,5,1,0.0888,0.0399,2.17e-05,0.0728,0.196,7,4,0.55,0,2nlSeJ6CgvWeVOkrLmadf6,I Can See For Miles,The Who,1.0,1
1968,0.396,0.752,5,5,0,0.0455,0.14,0.0135,0.113,0.703,9,4,0.44,0,1UHa7agK1kxbcyHLNQ8gTM,Tom Cat,Muddy Waters,1.0,1
1968,0.597,0.441,7,5,1,0.0341,0.249,0.0,0.133,0.767,7,3,0.4,0,4hdNtxRuhVgewZuIJRIs7A,I Say A Little Prayer,Martha Reeves & The Vandellas,1.0,1
1968,0.615,0.5489999999999999,1,5,1,0.0393,0.0802,0.000165,0.0976,0.7440000000000001,6,3,0.35,0,0qHYYS4hQPRNU2RPOImDlM,Light My Fire,Jackie Wilson,1.0,1
1968,0.491,0.0475,10,4,1,0.0454,0.852,0.778,0.133,0.104,8,3,0.47,0,1XCqGflyHjZAE1BnRqWUc9,Let's Go Get Stoned,"""Booker T. & the M.G.s""",1.0,1
1968,0.684,0.482,5,5,1,0.0371,0.778,0.000351,0.14800000000000002,0.7490000000000001,6,3,0.59,0,7F1eoVZd2ySSJ70iP3PN1m,I Get The Sweetest Feeling,Jackie Wilson,1.0,1
1968,0.38799999999999996,0.449,3,5,1,0.08800000000000001,0.44299999999999995,0.0,0.265,0.6920000000000001,9,3,0.55,0,1tjpccwiGZTMDfHr5VGCmT,I Wish It Would Rain,The Temptations,1.0,1
1968,0.769,0.3670000000000001,2,5,1,0.0312,0.684,1.62e-05,0.081,0.535,5,3,0.74,0,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,1.0,1
1968,0.703,0.6629999999999999,0,5,1,0.0415,0.109,0.797,0.0831,0.974,6,2,0.45,0,06yzME6dtXmBFO4DB5rVaT,Soul Limbo,"""Booker T. & the M.G.s""",1.0,1
1968-01-01,0.355,0.4320000000000001,4,5,1,0.0423,0.0628,0.0,0.109,0.613,9,5,0.36,0,0IoDOXfEmOBPGwKL9mfdCj,Goin' Down Slow,Bo Diddley,1.0,1
1968-01-01,0.355,0.4320000000000001,4,5,1,0.0423,0.0628,0.0,0.109,0.613,9,5,0.36,0,0IoDOXfEmOBPGwKL9mfdCj,Goin' Down Slow,Muddy Waters,1.0,1
1968-01-01,0.355,0.4320000000000001,4,5,1,0.0423,0.0628,0.0,0.109,0.613,9,5,0.36,0,0IoDOXfEmOBPGwKL9mfdCj,Goin' Down Slow,"""Howlin Wolf""",1.0,1
1968-01-15,0.496,0.449,4,5,1,0.0277,0.364,8.48e-06,0.12,0.547,6,3,0.49,0,6mM3QPK502fHwOYaj6ELmm,Goin' Back,The Byrds,1.0,1
1968-01-15,0.48,0.435,7,5,1,0.0359,0.233,7.75e-05,0.204,0.5379999999999999,5,2,0.5,0,3Lk77QOBVywNAVSqOPcuw2,Wasn't Born to Follow,The Byrds,1.0,1
1968-01-22,0.7609999999999999,0.605,10,5,1,0.0498,0.209,0.0,0.135,0.941,6,3,0.61,0,2oZmMp5M6L0Rh7G84Um2tF,Chain of Fools,Aretha Franklin,1.0,1
1968-01-22,0.65,0.32299999999999995,0,5,1,0.0283,0.213,0.0,0.187,0.276,6,3,0.69,0,5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,1.0,1
1968-01-22,0.483,0.579,5,5,1,0.116,0.481,0.00141,0.242,0.8909999999999999,6,2,0.56,0,2hEwjc5DZVPcC4cVVBuMr5,(You're The) Devil In Disguise,Elvis Presley,1.0,1
1968-03-01,0.322,0.227,6,5,1,0.0384,0.951,2.61e-06,0.114,0.218,9,5,0.55,0,0TUPxOcJc4R3PbWo8QwC3m,Cactus Tree,Joni Mitchell,1.0,1
1968-04-03,0.606,0.457,6,5,0,0.0497,0.713,2.53e-05,0.0747,0.813,5,4,0.77,0,0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,1.0,1
1968-04-03,0.259,0.241,2,4,1,0.042,0.5539999999999999,6.62e-06,0.0849,0.275,9,4,0.67,0,6dfhF1BDGmhM69fnCb6wSC,America,Simon & Garfunkel,1.0,1
1968-04-18,0.477,0.433,11,5,0,0.0247,0.6890000000000001,0.000195,0.151,0.611,4,3,0.69,0,1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,1.0,1
1968-04-27,0.703,0.529,7,5,1,0.1,0.0168,0.000573,0.9109999999999999,0.772,6,3,0.61,0,1MQWtVcs0PKsY4PA6ZvLiy,Dance to the Music,Sly & The Family Stone,1.0,1
1968-05-01,0.621,0.524,0,4,1,0.0803,0.0652,0.00199,0.893,0.889,6,3,0.7,0,2fDHuS1PTkHBbCWWZF1ph9,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,1.0,1
1968-05-02,0.564,0.53,8,5,1,0.48,0.133,0.0,0.321,0.8079999999999999,5,4,0.31,0,0WX2E105LedqAkjzj5fe2r,"Blue Suede Shoes - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,1.0,1
1968-05-02,0.564,0.53,8,5,1,0.48,0.133,0.0,0.321,0.8079999999999999,5,4,0.31,0,0WX2E105LedqAkjzj5fe2r,"Blue Suede Shoes - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Carl Perkins,1.0,1
1968-06-14,0.59,0.355,9,5,1,0.0352,0.48,0.0,0.0585,0.499,7,4,0.75,0,3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,1.0,1
1968-06-14,0.687,0.63,6,5,1,0.0389,0.249,0.0,0.221,0.926,6,2,0.68,0,4yQw7FR9lcvL6RHtegbJBh,Think,Aretha Franklin,1.0,1
1968-06-14,0.513,0.303,3,5,1,0.0374,0.57,0.0,0.0803,0.629,5,2,0.59,0,4VijLEUxHEzbWKYL5u9wuN,You Send Me,Aretha Franklin,1.0,1
1968-07-01,0.63,0.551,9,5,1,0.0549,0.373,5.75e-05,0.103,0.518,7,5,0.73,0,0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,The Band,1.0,1
1968-07-01,0.384,0.355,7,5,1,0.0295,0.125,0.392,0.0701,0.505,7,5,0.44,0,0aY5bJ4jRHiOd8eCMWmcy8,Sitting On Top Of The World,Cream,1.0,1
1968-07-01,0.47600000000000003,0.504,0,5,1,0.0282,0.295,0.000153,0.256,0.9470000000000001,9,3,0.44,0,2uxsnsH0XzOBZkMrSFVmll,Born Under A Bad Sign,Cream,1.0,1
1968-07-01,0.391,0.7559999999999999,7,5,1,0.0648,0.413,0.0418,0.879,0.8390000000000001,7,4,0.61,0,6PUabSMXmPnZna361Wwmf7,Crossroads - Live,Cream,1.0,1
1968-07-01,0.5529999999999999,0.5760000000000001,0,5,1,0.0304,0.191,0.006640000000000001,0.0365,0.457,5,5,0.74,0,3Xls4cNOwy01dtrNXb1inG,White Room,Cream,1.0,1
1968-07-01,0.445,0.376,4,5,1,0.0312,0.321,0.0,0.0702,0.526,6,3,0.53,0,1IoRkyadylakMOukD7uN67,I Shall Be Released - Remastered,The Band,1.0,1
1968-08-12,0.443,0.727,4,5,1,0.145,0.263,0.00014099999999999998,0.16899999999999998,0.5660000000000001,8,4,0.68,0,1xKQbqQtQWrtQS47fUJBtl,Piece of My Heart,Big Brother & The Holding Company,1.0,1
1968-08-12,0.443,0.727,4,5,1,0.145,0.263,0.00014099999999999998,0.16899999999999998,0.5660000000000001,8,4,0.68,0,1xKQbqQtQWrtQS47fUJBtl,Piece of My Heart,Janis Joplin,1.0,1
1968-08-12,0.295,0.29600000000000004,5,5,1,0.0291,0.0936,0.000213,0.128,0.384,9,4,0.59,0,3eYCJXTViFwl5mdtcTsF4G,Summertime,Big Brother & The Holding Company,1.0,1
1968-08-12,0.295,0.29600000000000004,5,5,1,0.0291,0.0936,0.000213,0.128,0.384,9,4,0.59,0,3eYCJXTViFwl5mdtcTsF4G,Summertime,Janis Joplin,1.0,1
1968-08-12,0.398,0.266,11,5,0,0.0396,0.516,0.0165,0.218,0.25,4,9,0.54,0,6jXzkgISP6UfMEEaKkxWJw,Ball and Chain,Big Brother & The Holding Company,1.0,1
1968-08-12,0.398,0.266,11,5,0,0.0396,0.516,0.0165,0.218,0.25,4,9,0.54,0,6jXzkgISP6UfMEEaKkxWJw,Ball and Chain,Janis Joplin,1.0,1
1968-08-26,0.711,0.362,3,5,0,0.0381,0.272,0.0,0.127,0.616,6,3,0.63,0,1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,0.0,1
1968-08-30,0.512,0.426,7,5,1,0.0449,0.109,0.00225,0.764,0.7,7,3,0.56,0,6kPxXhjSvy8RsmZBAJUiFs,You Ain't Goin' Nowhere,The Byrds,1.0,1
1968-10-25,0.438,0.805,8,5,1,0.0624,0.00255,5.69e-05,0.0842,0.564,6,4,0.77,0,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,1.0,1
1968-10-25,0.486,0.963,0,5,0,0.129,0.248,2.39e-06,0.158,0.5329999999999999,6,2,0.6,0,1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,Jimi Hendrix,1.0,1
1968-10-25,0.214,0.91,8,5,1,0.389,0.48,0.00839,0.0517,0.447,9,5,0.67,0,2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return),Jimi Hendrix,1.0,1
1968-11-01,0.518,0.385,4,5,1,0.0339,0.23,0.000226,0.124,0.7120000000000001,4,4,0.64,0,4dBI72rgkmG0gTzswyBTzz,Sweet Thing - 1999 Remaster,Van Morrison,1.0,1
1968-11-08,0.635,0.39299999999999996,10,5,1,0.0428,0.39399999999999996,0.0,0.255,0.4270000000000001,5,3,0.54,0,3Rhxe6P1im82NFVkt9X2qZ,I'm Gonna Make You Love Me,Diana Ross & The Supremes,1.0,1
1968-11-08,0.635,0.39299999999999996,10,5,1,0.0428,0.39399999999999996,0.0,0.255,0.4270000000000001,5,3,0.54,0,3Rhxe6P1im82NFVkt9X2qZ,I'm Gonna Make You Love Me,The Temptations,1.0,1
1968-11-22,0.8270000000000001,0.952,0,5,1,0.0314,0.172,0.00043,0.228,0.971,6,3,0.54,0,5HOQNAXcPSwV7Gt8AV8qiP,Picture Book - 2018 Stereo Remaster,The Kinks,1.0,1
1968-11-22,0.6859999999999999,0.127,7,5,1,0.0342,0.754,1.41e-05,0.0573,0.3720000000000001,5,2,0.75,0,5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,1.0,1
1968-12-01,0.524,0.519,6,5,1,0.043,0.195,0.0,0.523,0.847,6,3,0.73,0,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,1.0,1
1968-12-06,0.7020000000000001,0.6679999999999999,9,5,1,0.214,0.518,0.0,0.0588,0.561,6,6,0.75,0,1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,1.0,1
1969,0.588,0.611,11,5,1,0.0311,0.197,8.79e-05,0.0518,0.937,7,2,0.57,0,16dz1n3ctolQbuZPtvHVqH,Love Man,Otis Redding,1.0,1
1969,0.489,0.349,2,5,0,0.0323,0.6759999999999999,0.0789,0.0866,0.622,6,3,0.65,0,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,Santana,1.0,1
1969,0.637,0.107,5,4,1,0.0349,0.911,0.00146,0.103,0.29600000000000004,4,6,0.7,0,11VwZwNF29HrqwalYUMitb,Pale Blue Eyes,The Velvet Underground,1.0,1
1969,0.315,0.64,4,5,0,0.0339,0.32899999999999996,0.341,0.0879,0.583,5,5,0.59,0,701oRFDRzsz3WdhCFOtUJj,Whipping Post,The Allman Brothers Band,1.0,1
1969,0.7040000000000001,0.528,5,5,1,0.0358,0.22,0.35,0.14,0.73,6,4,0.62,0,5tmrnhMxx39jnu3kjopMdP,Evil Ways,Santana,1.0,1
1969-01-01,0.693,0.687,5,5,1,0.0973,0.575,0.0,0.39799999999999996,0.6990000000000001,5,3,0.55,0,6aL6pPBaTMGgM558mplSnj,I Can't Get Next To You,The Temptations,1.0,1
1969-01-01,0.5479999999999999,0.493,1,5,1,0.0282,0.5770000000000001,0.0195,0.13,0.568,6,2,0.52,0,6NDg4EyQE5lalcCEEpytsM,"(Ummmm, Oh Yeah) Dearest",Buddy Holly,1.0,1
1969-01-01,0.523,0.941,4,6,0,0.0377,0.0878,0.14800000000000002,0.106,0.145,6,3,0.56,0,79MMMdYL00iwKVHBSAUkLY,I Wanna Be Your Dog - 2019 Remaster,The Stooges,1.0,1
1969-01-01,0.586,0.772,9,6,1,0.0292,0.00557,0.0346,0.13699999999999998,0.727,6,5,0.41,0,6hAOC89VqirgFxREaQoGDQ,No Fun - 2019 Remaster,The Stooges,1.0,1
1969-01-01,0.485,0.8290000000000001,2,5,1,0.0524,0.000176,0.0229,0.17800000000000002,0.726,5,4,0.43,0,4bscUDqkO6soLEFXMr22ji,1969 - 2019 Remaster,The Stooges,1.0,1
1969-01-05,0.72,0.391,2,4,1,0.0342,0.163,8.290000000000001e-05,0.046,0.7859999999999999,6,3,0.62,0,2EZc13S7YRi6bTS3SKteRN,Proud Mary,Creedence Clearwater Revival,0.0,1
1969-01-12,0.476,0.7170000000000001,9,5,1,0.0949,0.0382,7.609999999999999e-05,0.0818,0.753,5,3,0.71,0,0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,1.0,1
1969-03-01,0.596,0.575,4,5,0,0.04,0.449,0.00010400000000000001,0.0839,0.745,5,3,0.52,0,08xsXR637CEqbxJmpFcuSA,Badge,Cream,1.0,1
1969-03-05,0.634,0.392,0,5,1,0.0259,0.5529999999999999,1.04e-05,0.0883,0.5870000000000001,4,3,0.58,0,5995dMCC91V6Gmgt5u0FUh,Lay Lady Lay - Alternative Version,The Byrds,1.0,1
1969-04-09,0.607,0.142,7,4,1,0.0382,0.843,0.000197,0.121,0.305,6,4,0.68,0,4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,Bob Dylan,1.0,1
1969-04-09,0.607,0.142,7,4,1,0.0382,0.843,0.000197,0.121,0.305,6,4,0.68,0,4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,Johnny Cash,1.0,1
1969-05-01,0.623,0.156,6,4,1,0.0308,0.912,0.0,0.141,0.329,5,5,0.61,0,3NW1YMA8kfNVTzGJCGBS8m,Both Sides Now,Joni Mitchell,1.0,1
1969-05-03,0.807,0.4970000000000001,7,5,1,0.0297,0.306,0.0323,0.043,0.765,6,2,0.63,0,4ZVZBc5xvMyV3WzWktn8i7,Everyday People - Single Version,Sly & The Family Stone,1.0,1
1969-05-03,0.613,0.8440000000000001,9,5,1,0.0553,0.12300000000000001,0.7609999999999999,0.308,0.519,5,5,0.5,0,4qpIk2rvkmxJEVvt38tepd,I Want to Take You Higher,Sly & The Family Stone,1.0,1
1969-05-14,0.465,0.466,9,5,1,0.0333,0.0836,0.0427,0.0911,0.555,8,9,0.62,0,2EFtUP7BmsjHzhQqI6A4rp,Down by the River - 2009 Remaster,Neil Young,1.0,1
1969-05-14,0.465,0.466,9,5,1,0.0333,0.0836,0.0427,0.0911,0.555,8,9,0.62,0,2EFtUP7BmsjHzhQqI6A4rp,Down by the River - 2009 Remaster,Crazy Horse,1.0,1
1969-05-23,0.5429999999999999,0.715,2,5,1,0.0356,0.0192,0.0,0.256,0.46799999999999997,6,3,0.7,0,6LbbHFEajG9e4m0G3L47c4,Pinball Wizard,The Who,1.0,1
1969-06-17,0.487,0.382,7,5,1,0.0309,0.0422,4.74e-06,0.411,0.7140000000000001,6,4,0.72,0,1H5IfYyIIAlgDX8zguUzns,Suspicious Minds,Elvis Presley,1.0,1
1969-06-17,0.404,0.266,10,4,1,0.0334,0.716,0.133,0.107,0.491,4,3,0.65,0,7KWoeBqSdZHEloYKVxssfG,In the Ghetto,Elvis Presley,1.0,1
1969-07-21,0.425,0.903,1,6,1,0.0732,0.405,0.0128,0.117,0.769,5,3,0.68,0,4BVE5tIIpYabZcYCbephNW,Touch Me,The Doors,1.0,1
1969-08-01,0.574,0.507,6,5,1,0.0258,0.228,4.57e-06,0.27899999999999997,0.514,5,3,0.65,0,5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,Stevie Wonder,1.0,1
1969-08-03,0.7020000000000001,0.772,9,5,1,0.0277,0.0312,0.00837,0.0809,0.973,7,3,0.67,0,11DjZQEZ69EXLo77HVj6yW,Green River,Creedence Clearwater Revival,1.0,1
1969-08-03,0.508,0.774,2,5,1,0.0321,0.0586,4.87e-06,0.063,0.9420000000000001,9,2,0.77,0,20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,1.0,1
1969-08-29,0.435,0.544,7,5,0,0.0342,0.465,8.56e-05,0.14800000000000002,0.55,6,2,0.44,0,3yVKhOMynkNEGYlQo6JMbY,Mr. Tambourine Man,The Byrds,1.0,1
1969-09-11,0.4,0.35,8,5,1,0.0345,0.227,0.0397,0.103,0.328,4,4,0.52,0,0xGSeBsG4V8Scc5YqpZQ66,Maybe,Janis Joplin,1.0,1
1969-09-11,0.338,0.62,7,5,1,0.0455,0.737,0.267,0.624,0.5,9,4,0.52,0,7eYYxblNEZKKeTT0HBQbXO,Kozmic Blues,Janis Joplin,1.0,1
1969-09-22,0.72,0.716,9,5,1,0.0723,0.226,0.00335,0.0932,0.953,7,5,0.62,0,60VcYHxoyOdZyFb1EaKJdN,Up On Cripple Creek - Remastered 2000,The Band,1.0,1
1969-09-22,0.507,0.493,0,5,1,0.0327,0.453,0.0,0.241,0.467,6,4,0.65,0,2x0supcZhd6NEH1nem9DnR,The Night They Drove Old Dixie Down - Remastered 2000,The Band,1.0,1
1969-09-26,0.557,0.54,9,5,1,0.0347,0.0339,0.00248,0.179,0.394,6,3,0.83,0,6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,1.0,1
1969-09-26,0.5329999999999999,0.376,9,5,0,0.0393,0.0302,0.248,0.0926,0.187,8,4,0.79,0,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,1.0,1
1969-10-10,0.389,0.688,11,5,0,0.029,0.259,0.833,0.0848,0.7659999999999999,5,4,0.48,0,6pgg1PiWcNaBPQt1iiEVrQ,Peaches En Regalia,Frank Zappa,0.0,1
1969-10-10,0.37,0.787,4,5,0,0.0435,0.34700000000000003,0.6459999999999999,0.113,0.825,4,9,0.45,0,4fb4QSuQt8FLghjG0Ipd7g,Willie The Pimp,Frank Zappa,0.0,1
1969-10-22,0.468,0.607,9,5,1,0.0336,0.07200000000000001,0.000852,0.225,0.8859999999999999,5,4,0.71,0,3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,1.0,1
1969-10-22,0.412,0.902,9,5,1,0.405,0.0484,0.131,0.405,0.422,4,6,0.76,0,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,1.0,1
1969-11-02,0.858,0.544,0,5,1,0.0751,0.583,0.00109,0.0707,0.8740000000000001,5,3,0.74,0,2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,1.0,1
1969-11-02,0.64,0.6629999999999999,0,5,1,0.0374,0.201,0.00806,0.152,0.6629999999999999,7,2,0.8,0,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,1.0,1
1969-11-04,0.299,0.443,0,5,1,0.0346,0.0748,0.000138,0.177,0.434,7,5,0.73,0,72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie,1.0,1
1969-11-15,0.621,0.499,5,5,1,0.0562,0.643,0.00926,0.0927,0.614,5,2,0.36,0,4nVOqeA98ZOk7vteS1VJhr,A Lion In the Jungle,Carl Perkins,1.0,1
1969-12-05,0.634,0.63,1,5,0,0.031,0.447,0.039,0.17,0.489,6,5,0.76,0,6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,1.0,1
1970,0.441,0.568,4,5,1,0.0298,0.326,0.0,0.368,0.721,7,3,0.59,0,1rJi8cf8OWsrX4CqBnMSoQ,Who Loves The Sun - 2015 Remastered,The Velvet Underground,1.0,1
1970,0.6709999999999999,0.405,0,5,1,0.0392,0.385,0.0,0.132,0.828,5,4,0.66,0,7LbfuQVct78YoghmoPtsQ8,Casey Jones - 2013 Remaster,Grateful Dead,1.0,1
1970,0.417,0.753,9,5,0,0.126,0.166,0.0,0.269,0.794,9,3,0.34,0,2nxSAQBvF6gDIwZmG6B9nO,I Should Be Proud,Martha Reeves & The Vandellas,1.0,1
1970,0.619,0.637,2,5,1,0.0286,0.015,0.0,0.374,0.936,5,4,0.65,0,3cw3Z7mS55gd3NUjh4k0bL,Sweet Jane - Full Length 2015 Remastered,The Velvet Underground,1.0,1
1970,0.494,0.735,5,5,1,0.0345,0.0040100000000000005,3.14e-06,0.544,0.742,7,5,0.63,0,1o6DclZHw0HomxXEQR1ijX,Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,1.0,1
1970,0.591,0.746,2,5,1,0.0265,0.000107,0.527,0.195,0.857,7,4,0.46,0,3NpnrlBcEwRIgBs8tUrhyb,Down on the Street - Remastered,The Stooges,1.0,1
1970,0.584,0.975,11,5,0,0.0651,0.141,0.501,0.101,0.8759999999999999,7,9,0.64,0,01gDLZsi0j5fWC28FLPNO8,Move on Up - Extended Version,Curtis Mayfield,1.0,1
1970,0.6859999999999999,0.755,1,5,0,0.0488,0.149,0.063,0.111,0.6859999999999999,6,8,0.54,0,5wdlG60d0WHoo8P3QzrlbG,"(Don't Worry) If There Is a Hell Below, We're All Going to Go",Curtis Mayfield,1.0,1
1970,0.3670000000000001,0.431,5,5,1,0.0576,0.758,8.89e-06,0.113,0.57,4,4,0.47,0,1Mq4vRRox3bcruJA75M4D9,The Makings of You,Curtis Mayfield,1.0,1
